CCG or Health Board;Practice Name;Abtard;Ebesque XL;Fencino;Venlalic XL;Grand Total
NHS LAMBETH CCG;Binfield Road Surgery;40,00;3 097,00;0,00;69,00;3 206,00
NHS LAMBETH CCG;Brixton Hill Group Practice;902,00;2 989,00;86,00;560,00;4 537,00
NHS LAMBETH CCG;Brockwell Park Surgery;849,00;540,00;533,00;418,00;2 340,00
NHS LAMBETH CCG;CCG Pharmacist Prescribers;0,00;0,00;0,00;12,00;12,00
NHS LAMBETH CCG;Clapham Family Practice;842,00;1 254,00;194,00;869,00;3 159,00
NHS LAMBETH CCG;Clapham Park Group Practice;1 247,00;72,00;173,00;606,00;2 098,00
NHS LAMBETH CCG;Crown Dale Medical Centre;1 364,00;190,00;889,00;1 210,00;3 653,00
NHS LAMBETH CCG;Dr Curran & Partners;429,00;417,00;466,00;324,00;1 636,00
NHS LAMBETH CCG;Dr Sheila Santamaria;9,00;1 346,00;31,00;497,00;1 883,00
NHS LAMBETH CCG;Dr Wickremesinghe Ssg;86,00;0,00;0,00;0,00;86,00
NHS LAMBETH CCG;Dr. Gunasuntharam Surgery;30,00;0,00;0,00;0,00;30,00
NHS LAMBETH CCG;Dr. Masterton's Surgery;463,00;1 363,00;1 228,00;521,00;3 575,00
NHS LAMBETH CCG;Edith Cavell Practice;38,00;1 532,00;130,00;379,00;2 079,00
NHS LAMBETH CCG;Equitable Access;6,00;0,00;0,00;82,00;88,00
NHS LAMBETH CCG;Grafton Square Surgery;0,00;90,00;0,00;175,00;265,00
NHS LAMBETH CCG;Herne Hill Group Practice;458,00;954,00;103,00;468,00;1 983,00
NHS LAMBETH CCG;Herne Hill Road Medical Practice;0,00;999,00;8,00;731,00;1 738,00
NHS LAMBETH CCG;Hetherington At The Pavilion;784,00;1 300,00;609,00;200,00;2 893,00
NHS LAMBETH CCG;Hetherington Group Practice;889,00;2 716,00;859,00;836,00;5 300,00
NHS LAMBETH CCG;Hurley Clinic;1 711,00;528,00;351,00;1 631,00;4 221,00
NHS LAMBETH CCG;Hurley Group At Streatham Place;315,00;392,00;24,00;0,00;731,00
NHS LAMBETH CCG;Knights Hill Surgery Suite 1;0,00;474,00;187,00;60,00;721,00
NHS LAMBETH CCG;Lambeth Walk Group Practice;1 694,00;1 169,00;143,00;373,00;3 379,00
NHS LAMBETH CCG;London Sha Php;0,00;463,00;0,00;644,00;1 107,00
NHS LAMBETH CCG;Mawbey Group Practice;618,00;180,00;67,00;324,00;1 189,00
NHS LAMBETH CCG;Myatts Field Med Practice;0,00;252,00;68,00;47,00;367,00
NHS LAMBETH CCG;Norwood Surgery;404,00;383,00;48,00;0,00;835,00
NHS LAMBETH CCG;Palace Road Surgery;421,00;309,00;906,00;93,00;1 729,00
NHS LAMBETH CCG;Paxton Green Group Practice;2 825,00;2 935,00;754,00;1 844,00;8 358,00
NHS LAMBETH CCG;Riverside Medical Practice;4 825,00;248,00;240,00;469,00;5 782,00
NHS LAMBETH CCG;Sandmere Practice;342,00;1 522,00;682,00;414,00;2 960,00
NHS LAMBETH CCG;South East Hub OOH;0,00;0,00;0,00;58,00;58,00
NHS LAMBETH CCG;South West Hub 1 OOH;0,00;0,00;0,00;19,00;19,00
NHS LAMBETH CCG;South West Hub 2 OOH;0,00;0,00;19,00;35,00;54,00
NHS LAMBETH CCG;Springfield Medical Centre;210,00;180,00;4,00;12,00;406,00
NHS LAMBETH CCG;Stockwell Group Practice;547,00;1 841,00;286,00;683,00;3 357,00
NHS LAMBETH CCG;Streatham Common Group Practice;128,00;28,00;403,00;224,00;783,00
NHS LAMBETH CCG;Streatham High Practice;334,00;486,00;224,00;448,00;1 492,00
NHS LAMBETH CCG;The Corner Surgery;123,00;0,00;310,00;457,00;890,00
NHS LAMBETH CCG;The Deerbrook Surgery;170,00;240,00;0,00;0,00;410,00
NHS LAMBETH CCG;The Exchange Surgery;12,00;0,00;0,00;0,00;12,00
NHS LAMBETH CCG;The Iveagh Surgery;459,00;444,00;1 331,00;42,00;2 276,00
NHS LAMBETH CCG;The Rosendale Surgery;0,00;90,00;4,00;12,00;106,00
NHS LAMBETH CCG;The South Lambeth Rd Practice;785,00;1 279,00;194,00;39,00;2 297,00
NHS LAMBETH CCG;The Streatham Hill Group Practice;363,00;407,00;61,00;139,00;970,00
NHS LAMBETH CCG;The Tulse Hill Practice;317,00;858,00;82,00;559,00;1 816,00
NHS LAMBETH CCG;The Vale Surgery;18,00;0,00;34,00;0,00;52,00
NHS LAMBETH CCG;The Vauxhall Surgery;45,00;92,00;0,00;0,00;137,00
NHS LAMBETH CCG;Valley Road Surgery;472,00;858,00;96,00;24,00;1 450,00
NHS LAMBETH CCG;Vassall Medical Centre;1 287,00;90,00;43,00;0,00;1 420,00
NHS LAMBETH CCG;Virtual Ward - Lambeth;28,00;0,00;11,00;0,00;39,00
NHS LAMBETH CCG;Water Lane Surgery;6,00;240,00;794,00;222,00;1 262,00
NHS LAMBETH CCG;Waterloo Health Centre;1 992,00;1 808,00;1 187,00;36,00;5 023,00
NHS LANCASHIRE NORTH CCG;Ash Trees Surgery;861,00;548,00;5 980,00;1 009,00;8 398,00
NHS LANCASHIRE NORTH CCG;Bay Urgent Care OOH;13,00;0,00;21,00;2,00;36,00
NHS LANCASHIRE NORTH CCG;Coastal Medical Group;5 820,00;710,00;2 155,00;554,00;9 239,00
NHS LANCASHIRE NORTH CCG;Dalton Square Practice;3 441,00;3 942,00;2 078,00;11 778,00;21 239,00
NHS LANCASHIRE NORTH CCG;King Street Surgery;928,00;2 323,00;754,00;2 516,00;6 521,00
NHS LANCASHIRE NORTH CCG;Lancashire North Locality;156,00;0,00;8,00;0,00;164,00
NHS LANCASHIRE NORTH CCG;Landscape;3 460,00;1 125,00;6 374,00;761,00;11 720,00
NHS LANCASHIRE NORTH CCG;Meadowside Medical Pract;1 211,00;1 840,00;795,00;3 286,00;7 132,00
NHS LANCASHIRE NORTH CCG;Owen Road Surgery;736,00;867,00;1 108,00;1 852,00;4 563,00
NHS LANCASHIRE NORTH CCG;Queen Square Medical Practice;1 745,00;1 546,00;1 095,00;2 584,00;6 970,00
NHS LANCASHIRE NORTH CCG;Rosebank Surgery;167,00;378,00;136,00;850,00;1 531,00
NHS LANCASHIRE NORTH CCG;Same Day Health Cntre Coastal Healthcare;0,00;0,00;0,00;0,00;0,00
NHS LANCASHIRE NORTH CCG;Strawberry Gardens Medical Practice;1 486,00;3 064,00;1 164,00;1 878,00;7 592,00
NHS LANCASHIRE NORTH CCG;The Westgate Med Practice;4 550,00;2 899,00;2 674,00;1 256,00;11 379,00
NHS LANCASHIRE NORTH CCG;Windsor Surgery;1 124,00;2 839,00;4 575,00;2 076,00;10 614,00
NHS LANCASHIRE NORTH CCG;York Bridge Surgery;1 334,00;2 057,00;3 978,00;2 244,00;9 613,00
NHS LEEDS NORTH CCG;Aireborough Family Practice;111,00;546,00;6 720,00;876,00;8 253,00
NHS LEEDS NORTH CCG;Allerton Medical Centre;1 089,00;4 942,00;2 400,00;3 445,00;11 876,00
NHS LEEDS NORTH CCG;Anticoagulant Clinic @ Oakwood Lane MP;76,00;0,00;0,00;0,00;76,00
NHS LEEDS NORTH CCG;Bramham Medical Centre;296,00;0,00;793,00;191,00;1 280,00
NHS LEEDS NORTH CCG;Bridge Street Medical Practice;9 667,00;1 218,00;3 024,00;2 819,00;16 728,00
NHS LEEDS NORTH CCG;Chapeltown Family Surgery;301,00;2 407,00;263,00;57,00;3 028,00
NHS LEEDS NORTH CCG;Charles Street Surgery;0,00;0,00;0,00;0,00;0,00
NHS LEEDS NORTH CCG;Community Matron Service;0,00;0,00;6,00;0,00;6,00
NHS LEEDS NORTH CCG;District Nursing Service;0,00;0,00;19,00;0,00;19,00
NHS LEEDS NORTH CCG;Dr SR Lightfoot & Partners;3 512,00;935,00;647,00;1 628,00;6 722,00
NHS LEEDS NORTH CCG;Foundry Lane Surgery;552,00;572,00;668,00;311,00;2 103,00
NHS LEEDS NORTH CCG;Lcd-Leeds-OOH;204,00;0,00;44,00;19,00;267,00
NHS LEEDS NORTH CCG;Meanwood Health Centre;5 551,00;4 578,00;3 528,00;2 497,00;16 154,00
NHS LEEDS NORTH CCG;Moorcroft Surgery;1 032,00;3 864,00;1 351,00;407,00;6 654,00
NHS LEEDS NORTH CCG;New Medical Centre;1 755,00;1 621,00;3 853,00;1 202,00;8 431,00
NHS LEEDS NORTH CCG;Newton Surgery;305,00;1 762,00;59,00;282,00;2 408,00
NHS LEEDS NORTH CCG;Oakwood Lane Medical Practice;8 854,00;3 265,00;4 012,00;3 469,00;19 600,00
NHS LEEDS NORTH CCG;Oakwood Surgery;1 654,00;708,00;196,00;1 556,00;4 114,00
NHS LEEDS NORTH CCG;One Medicare Llp;1 254,00;869,00;181,00;694,00;2 998,00
NHS LEEDS NORTH CCG;Rutland Lodge Medical Centre;2 250,00;693,00;1 674,00;381,00;4 998,00
NHS LEEDS NORTH CCG;Shadwell Medical Centre;1 519,00;1 799,00;1 247,00;1 021,00;5 586,00
NHS LEEDS NORTH CCG;Spa Surgery;4 077,00;881,00;3 291,00;1 741,00;9 990,00
NHS LEEDS NORTH CCG;St Martins Practice;269,00;6 324,00;898,00;1 554,00;9 045,00
NHS LEEDS NORTH CCG;The Avenue Surgery;704,00;2 246,00;2 744,00;668,00;6 362,00
NHS LEEDS NORTH CCG;The North Leeds Medical Practice;1 708,00;2 184,00;1 629,00;693,00;6 214,00
NHS LEEDS NORTH CCG;The Street Lane Practice;5 085,00;3 380,00;2 173,00;2 181,00;12 819,00
NHS LEEDS NORTH CCG;The Surgery At Nursery Lane And Adel;1 770,00;2 996,00;2 159,00;1 454,00;8 379,00
NHS LEEDS NORTH CCG;Westfield Medical Centre;350,00;675,00;320,00;0,00;1 345,00
NHS LEEDS NORTH CCG;Westgate Surgery;1 260,00;1 875,00;1 774,00;1 751,00;6 660,00
NHS LEEDS NORTH CCG;Wetherby Surgery;3 431,00;0,00;2 576,00;3 804,00;9 811,00
NHS LEEDS NORTH CCG;Wharfedale OOH/MIU;0,00;0,00;6,00;19,00;25,00
NHS LEEDS NORTH CCG;Woodhouse Health Centre;573,00;425,00;1 764,00;1 021,00;3 783,00
NHS LEEDS S & E CCG;Arthington Medical Centre;1 429,00;5 212,00;560,00;423,00;7 624,00
NHS LEEDS S & E CCG;Ashfield Medical Centre;1 133,00;2 554,00;1 599,00;46,00;5 332,00
NHS LEEDS S & E CCG;Ashton View Medical Ctr;254,00;588,00;0,00;268,00;1 110,00
NHS LEEDS S & E CCG;Bellbrooke Surgery;6 074,00;6 331,00;619,00;2 058,00;15 082,00
NHS LEEDS S & E CCG;City View Medical Practice;1 044,00;5 138,00;971,00;1 402,00;8 555,00
NHS LEEDS S & E CCG;Community Intermediate Care Unit;145,00;0,00;38,00;12,00;195,00
NHS LEEDS S & E CCG;Community Matron Service;0,00;0,00;0,00;0,00;0,00
NHS LEEDS S & E CCG;Conway Medical Centre;0,00;596,00;0,00;201,00;797,00
NHS LEEDS S & E CCG;District Nursing Service;0,00;0,00;0,00;0,00;0,00
NHS LEEDS S & E CCG;Dr A Khan & K Muneer;1 128,00;0,00;108,00;250,00;1 486,00
NHS LEEDS S & E CCG;Dr G S Randhawa & Partner;293,00;227,00;224,00;0,00;744,00
NHS LEEDS S & E CCG;Dr Hu Pai's Practice;575,00;3 029,00;0,00;111,00;3 715,00
NHS LEEDS S & E CCG;Dr J H Roberts & Partners;4 457,00;848,00;3 783,00;2 695,00;11 783,00
NHS LEEDS S & E CCG;Dr J Hudson & Partners;8 149,00;3 145,00;502,00;2 498,00;14 294,00
NHS LEEDS S & E CCG;Dr N Dumphy & Partners;548,00;1 050,00;0,00;0,00;1 598,00
NHS LEEDS S & E CCG;Dr SA Ali's Practice;12,00;0,00;725,00;942,00;1 679,00
NHS LEEDS S & E CCG;Dr T P Fox & Partners;5 414,00;531,00;2 791,00;1 969,00;10 705,00
NHS LEEDS S & E CCG;East Park Medical Centre;1 285,00;2 433,00;3 665,00;1 457,00;8 840,00
NHS LEEDS S & E CCG;Family Doctors;328,00;1 747,00;428,00;134,00;2 637,00
NHS LEEDS S & E CCG;Garforth Medical Centre;2 218,00;3 121,00;4 592,00;2 385,00;12 316,00
NHS LEEDS S & E CCG;Gibson Lane Practice;3 404,00;0,00;1 970,00;866,00;6 240,00
NHS LEEDS S & E CCG;Grange Medicare - Middleton Park;3 113,00;992,00;675,00;483,00;5 263,00
NHS LEEDS S & E CCG;Grange Medicare - New Cross Surgery;11 477,00;5 833,00;133,00;298,00;17 741,00
NHS LEEDS S & E CCG;Grange Medicare - Swillington Hp;49,00;0,00;55,00;0,00;104,00
NHS LEEDS S & E CCG;Harehills Corner Surgery;78,00;585,00;0,00;0,00;663,00
NHS LEEDS S & E CCG;Kippax Hall Surgery;1 556,00;781,00;463,00;212,00;3 012,00
NHS LEEDS S & E CCG;Leeds City Medical Practice;2 089,00;2 136,00;508,00;393,00;5 126,00
NHS LEEDS S & E CCG;Lincoln Green Medical Centre;195,00;1 847,00;635,00;117,00;2 794,00
NHS LEEDS S & E CCG;Lingwell Croft Surgery;10 526,00;3 020,00;3 795,00;579,00;17 920,00
NHS LEEDS S & E CCG;Lofthouse Surgery;8 912,00;1 349,00;2 725,00;952,00;13 938,00
NHS LEEDS S & E CCG;Manston Surgery;784,00;1 968,00;1 005,00;113,00;3 870,00
NHS LEEDS S & E CCG;Martin House Hospice;0,00;0,00;40,00;0,00;40,00
NHS LEEDS S & E CCG;Misc Nurse Prescribers;0,00;0,00;4,00;0,00;4,00
NHS LEEDS S & E CCG;Moorfield House Surgery;490,00;1 987,00;886,00;309,00;3 672,00
NHS LEEDS S & E CCG;Nova Scotia Medical Cntr;1 685,00;1 056,00;292,00;864,00;3 897,00
NHS LEEDS S & E CCG;Park Edge Practice;661,00;1 795,00;606,00;1 060,00;4 122,00
NHS LEEDS S & E CCG;Radshan Medical Centre;57,00;112,00;98,00;273,00;540,00
NHS LEEDS S & E CCG;S. Leeds CAMHS - Parkside;0,00;0,00;38,00;12,00;50,00
NHS LEEDS S & E CCG;Shaftesbury Medical Ctr.;10 499,00;5 188,00;3 707,00;906,00;20 300,00
NHS LEEDS S & E CCG;Shafton Lane Surgery;0,00;1 662,00;303,00;0,00;1 965,00
NHS LEEDS S & E CCG;Shakespeare Medical Practice;273,00;0,00;11,00;8,00;292,00
NHS LEEDS S & E CCG;St Gemma's Hospice;1 462,00;0,00;681,00;0,00;2 143,00
NHS LEEDS S & E CCG;St Martins Healthcare Services;0,00;0,00;0,00;0,00;0,00
NHS LEEDS S & E CCG;The Garden Surgery;3 295,00;4 960,00;716,00;115,00;9 086,00
NHS LEEDS S & E CCG;The Medical Centre;5 292,00;3 619,00;3 668,00;954,00;13 533,00
NHS LEEDS S & E CCG;The Richmond Medical Ctr.;1 098,00;0,00;4,00;70,00;1 172,00
NHS LEEDS S & E CCG;The Roundhay Road Surgery;326,00;1 215,00;0,00;0,00;1 541,00
NHS LEEDS S & E CCG;The Surgery;0,00;480,00;0,00;0,00;480,00
NHS LEEDS S & E CCG;The Whitfield Practice;2 608,00;1 647,00;1 871,00;0,00;6 126,00
NHS LEEDS S & E CCG;Wheatfields Src Hospice;1 271,00;0,00;420,00;0,00;1 691,00
NHS LEEDS S & E CCG;Whinmoor Surgery;75,00;18,00;0,00;0,00;93,00
NHS LEEDS S & E CCG;York Street Health Practice;157,00;1 843,00;116,00;34,00;2 150,00
NHS LEEDS WEST CCG;Abbey Medical Centre;4 116,00;3 276,00;810,00;2 283,00;10 485,00
NHS LEEDS WEST CCG;Beech Tree Medical Centre;125,00;5 056,00;6,00;483,00;5 670,00
NHS LEEDS WEST CCG;Burley Park Medical Centre;4 679,00;4 530,00;211,00;623,00;10 043,00
NHS LEEDS WEST CCG;Burton Croft Surgery;1 445,00;3 141,00;2 266,00;115,00;6 967,00
NHS LEEDS WEST CCG;Community Matron Service;3,00;0,00;0,00;0,00;3,00
NHS LEEDS WEST CCG;Craven Road Medical Practice;882,00;1 134,00;1 606,00;644,00;4 266,00
NHS LEEDS WEST CCG;Disc Consortia Drug And Alcohol Service;0,00;782,00;0,00;207,00;989,00
NHS LEEDS WEST CCG;District Nursing Service;0,00;0,00;23,00;0,00;23,00
NHS LEEDS WEST CCG;Dr AJ Bolton & Partners;9 444,00;4 985,00;3 673,00;1 510,00;19 612,00
NHS LEEDS WEST CCG;Dr ASA Robinson & Partners;7 406,00;3 401,00;2 524,00;1 560,00;14 891,00
NHS LEEDS WEST CCG;Dr CA Hicks' Practice;499,00;258,00;2 299,00;338,00;3 394,00
NHS LEEDS WEST CCG;Dr F Gupta's Practice;0,00;0,00;443,00;180,00;623,00
NHS LEEDS WEST CCG;Dr G Lees & Partners;3 263,00;15 487,00;3 501,00;1 927,00;24 178,00
NHS LEEDS WEST CCG;Dr KW MCgechaen & Partner;2 736,00;742,00;155,00;302,00;3 935,00
NHS LEEDS WEST CCG;Dr ME Haque's Practice;225,00;696,00;382,00;0,00;1 303,00
NHS LEEDS WEST CCG;Dr RJ Adams' Practice;5 430,00;2 065,00;3 762,00;1 626,00;12 883,00
NHS LEEDS WEST CCG;Dr S M Chen & Partner;564,00;294,00;1 486,00;879,00;3 223,00
NHS LEEDS WEST CCG;Fieldhead Surgery;381,00;540,00;1 605,00;699,00;3 225,00
NHS LEEDS WEST CCG;Gildersome Health Centre;1 683,00;108,00;815,00;96,00;2 702,00
NHS LEEDS WEST CCG;Guiseley And Yeadon Medical Practice;6 378,00;2 872,00;2 362,00;1 304,00;12 916,00
NHS LEEDS WEST CCG;Hawthorn Surgery;3 637,00;1 926,00;2 041,00;559,00;8 163,00
NHS LEEDS WEST CCG;Highfield Surgery;3 077,00;2 198,00;1 983,00;768,00;8 026,00
NHS LEEDS WEST CCG;Hillfoot Surgery;2 164,00;0,00;1 164,00;882,00;4 210,00
NHS LEEDS WEST CCG;Hyde Park Surgery;1 465,00;4 559,00;608,00;1 604,00;8 236,00
NHS LEEDS WEST CCG;Intermediate Care Team;86,00;0,00;209,00;0,00;295,00
NHS LEEDS WEST CCG;Kirkstall Lane Medical Centre;538,00;870,00;510,00;327,00;2 245,00
NHS LEEDS WEST CCG;Laurel Bank Surgery;662,00;531,00;1 645,00;0,00;2 838,00
NHS LEEDS WEST CCG;Lch Police Custody Suites Services;0,00;5,00;0,00;0,00;5,00
NHS LEEDS WEST CCG;Leeds Addiction Unit;0,00;50,00;0,00;0,00;50,00
NHS LEEDS WEST CCG;Leeds Student Medical Practice;0,00;1 895,00;0,00;1 475,00;3 370,00
NHS LEEDS WEST CCG;Leigh View Medical Practice;11 537,00;476,00;4 630,00;2 653,00;19 296,00
NHS LEEDS WEST CCG;Leodis Community Dermatology Clinic;0,00;0,00;0,00;0,00;0,00
NHS LEEDS WEST CCG;Little Woodhouse Hall;0,00;280,00;0,00;0,00;280,00
NHS LEEDS WEST CCG;Manor Park Surgery;7 695,00;9 214,00;4 486,00;1 183,00;22 578,00
NHS LEEDS WEST CCG;Moor Grange;273,00;0,00;182,00;190,00;645,00
NHS LEEDS WEST CCG;Older Peoples Service;0,00;0,00;45,00;19,00;64,00
NHS LEEDS WEST CCG;Park Road & Menston;4 082,00;342,00;1 236,00;621,00;6 281,00
NHS LEEDS WEST CCG;Priory View Medical Centre;5 552,00;1 722,00;3 670,00;6 509,00;17 453,00
NHS LEEDS WEST CCG;Pudsey Health Centre;3 347,00;1 000,00;1 788,00;687,00;6 822,00
NHS LEEDS WEST CCG;Rawdon Surgery;2 484,00;2 474,00;661,00;984,00;6 603,00
NHS LEEDS WEST CCG;Robin Lane Medical Centre;1 221,00;288,00;1 100,00;699,00;3 308,00
NHS LEEDS WEST CCG;The Dekeyser Group Practice;3 562,00;5 242,00;5 769,00;1 236,00;15 809,00
NHS LEEDS WEST CCG;The Highfield Medical Centre;638,00;10 786,00;186,00;1 284,00;12 894,00
NHS LEEDS WEST CCG;Thornton Medical Centre;3 776,00;2 962,00;1 233,00;1 735,00;9 706,00
NHS LEEDS WEST CCG;Vesper Road;3 378,00;3 980,00;2 402,00;1 466,00;11 226,00
NHS LEEDS WEST CCG;West Lodge Surgery;3 513,00;2 646,00;6 185,00;2 222,00;14 566,00
NHS LEEDS WEST CCG;Yeadon Tarn Medical Practice;1 183,00;396,00;2 809,00;468,00;4 856,00
NHS LEICESTER CITY CCG;Ar-Razi Medical Centre;12,00;0,00;24,00;0,00;36,00
NHS LEICESTER CITY CCG;Aylestone Health Centre;0,00;0,00;6,00;82,00;88,00
NHS LEICESTER CITY CCG;Beaumont Leys Health Centre (Caretaker);1 351,00;36,00;447,00;554,00;2 388,00
NHS LEICESTER CITY CCG;Beaumont Lodge Medical Centre;581,00;1 572,00;857,00;418,00;3 428,00
NHS LEICESTER CITY CCG;Belgrave Surgery (Sv Bapodra);0,00;0,00;228,00;0,00;228,00
NHS LEICESTER CITY CCG;Bowling Green Street Surgery;0,00;696,00;52,00;425,00;1 173,00
NHS LEICESTER CITY CCG;Brandon Street Surgery;112,00;580,00;10,00;540,00;1 242,00
NHS LEICESTER CITY CCG;Broadhurst St Med Pract (KS Morjaria);0,00;0,00;4,00;19,00;23,00
NHS LEICESTER CITY CCG;Clarendon Park Road Health Centre;37,00;252,00;1 087,00;210,00;1 586,00
NHS LEICESTER CITY CCG;Community Health Centre (ZS Osama);703,00;1 314,00;286,00;181,00;2 484,00
NHS LEICESTER CITY CCG;De Montfort Surgery;582,00;872,00;705,00;1 204,00;3 363,00
NHS LEICESTER CITY CCG;Downing Drive Surgery (Ajj Bentley);1 258,00;1 248,00;1 304,00;323,00;4 133,00
NHS LEICESTER CITY CCG;Dr B Modi;152,00;112,00;0,00;0,00;264,00
NHS LEICESTER CITY CCG;Dr Gandecha & Partner;0,00;0,00;0,00;60,00;60,00
NHS LEICESTER CITY CCG;Dr P Khunti & Partners;0,00;262,00;453,00;621,00;1 336,00
NHS LEICESTER CITY CCG;Dr S Shafi;0,00;560,00;0,00;426,00;986,00
NHS LEICESTER CITY CCG;Dr SM Arolker & Partners;1 479,00;3 180,00;1 659,00;558,00;6 876,00
NHS LEICESTER CITY CCG;Dr U K Roy;31,00;732,00;395,00;325,00;1 483,00
NHS LEICESTER CITY CCG;East Leicester Med Pract (S Longworth);571,00;432,00;400,00;1 129,00;2 532,00
NHS LEICESTER CITY CCG;East Park Medical Centre (Rp Pandya);449,00;260,00;408,00;853,00;1 970,00
NHS LEICESTER CITY CCG;Emergency Response Service;6,00;0,00;0,00;0,00;6,00
NHS LEICESTER CITY CCG;Evington Medical Centre (HDD Nandha);72,00;750,00;279,00;1 449,00;2 550,00
NHS LEICESTER CITY CCG;Fosse Medical Centre (GK Sharma);784,00;1 509,00;788,00;605,00;3 686,00
NHS LEICESTER CITY CCG;Groby Road Medical Centre (Id Patchett);407,00;742,00;353,00;314,00;1 816,00
NHS LEICESTER CITY CCG;Heatherbrook Surgery (RP Archer);54,00;90,00;855,00;19,00;1 018,00
NHS LEICESTER CITY CCG;Highfields Medical Centre (A Sinha);572,00;326,00;355,00;351,00;1 604,00
NHS LEICESTER CITY CCG;Highfields Surgery (Sr Choudhary);523,00;1 098,00;0,00;0,00;1 621,00
NHS LEICESTER CITY CCG;Hockley Farm Med Pract (A Nana);587,00;1 817,00;2 616,00;393,00;5 413,00
NHS LEICESTER CITY CCG;Humberstone Medical Centre (Ip Jones);2 495,00;1 675,00;1 297,00;354,00;5 821,00
NHS LEICESTER CITY CCG;Inclusion Healthcare;835,00;131,00;62,00;67,00;1 095,00
NHS LEICESTER CITY CCG;Johnson Medical Practice;128,00;168,00;864,00;42,00;1 202,00
NHS LEICESTER CITY CCG;Leicester City Assist Practice;182,00;163,00;0,00;39,00;384,00
NHS LEICESTER CITY CCG;Leicester Recovery Partnership;65,00;0,00;0,00;0,00;65,00
NHS LEICESTER CITY CCG;Loros;766,00;0,00;326,00;0,00;1 092,00
NHS LEICESTER CITY CCG;Lpt Community Health Services Division;350,00;654,00;63,00;0,00;1 067,00
NHS LEICESTER CITY CCG;Melbourne Road Health Centre (R Kapur);25,00;0,00;14,00;314,00;353,00
NHS LEICESTER CITY CCG;Merridale Medical Centre (RP TEW);1 646,00;2 024,00;1 575,00;743,00;5 988,00
NHS LEICESTER CITY CCG;Oakmeadow Surgery (Ra Leach);1 176,00;1 010,00;2 158,00;624,00;4 968,00
NHS LEICESTER CITY CCG;Pasley Road Health Centre (G Singh);1 713,00;308,00;24,00;715,00;2 760,00
NHS LEICESTER CITY CCG;Pasley Road Health Centre (TK Khong);602,00;1 050,00;674,00;0,00;2 326,00
NHS LEICESTER CITY CCG;Petworth Drive Surgery;0,00;0,00;0,00;0,00;0,00
NHS LEICESTER CITY CCG;Queens Road Medical Centre;240,00;360,00;440,00;1 090,00;2 130,00
NHS LEICESTER CITY CCG;Rushey Mead Health Centre;620,00;68,00;165,00;188,00;1 041,00
NHS LEICESTER CITY CCG;Saffron Group Practice;6 707,00;2 549,00;1 001,00;0,00;10 257,00
NHS LEICESTER CITY CCG;Saffron Surgery;1 456,00;688,00;576,00;286,00;3 006,00
NHS LEICESTER CITY CCG;Shefa Medical Practice;754,00;191,00;2,00;19,00;966,00
NHS LEICESTER CITY CCG;Spinney Hill Medical Centre;1 422,00;764,00;1 966,00;423,00;4 575,00
NHS LEICESTER CITY CCG;Ssafa Care Cic H & S;46,00;1 834,00;403,00;38,00;2 321,00
NHS LEICESTER CITY CCG;Ssafa Care Cic Wic;32,00;0,00;38,00;0,00;70,00
NHS LEICESTER CITY CCG;St Elizabeth's Medical Centre (Ja Wood);1 352,00;624,00;456,00;1 253,00;3 685,00
NHS LEICESTER CITY CCG;St Matthews Medical Centre (Aia Lennox);1 129,00;0,00;367,00;320,00;1 816,00
NHS LEICESTER CITY CCG;St Peter's Med Centre (Mansingh & Mehra);1 072,00;311,00;228,00;496,00;2 107,00
NHS LEICESTER CITY CCG;St Peter's Road Surgery (KA Choudry);31,00;0,00;355,00;110,00;496,00
NHS LEICESTER CITY CCG;The Charnwood Practice;200,00;420,00;115,00;241,00;976,00
NHS LEICESTER CITY CCG;The Hedges Medical Centre (SA Bailey);2 046,00;1 141,00;1 652,00;415,00;5 254,00
NHS LEICESTER CITY CCG;The Maples Surgery (Kp Newley);0,00;0,00;0,00;0,00;0,00
NHS LEICESTER CITY CCG;The Parks Medical Centre (B Hainsworth);0,00;0,00;262,00;0,00;262,00
NHS LEICESTER CITY CCG;The Practice-Asquith;1 236,00;719,00;162,00;15,00;2 132,00
NHS LEICESTER CITY CCG;The Practice-Rushey Mead;25,00;0,00;319,00;184,00;528,00
NHS LEICESTER CITY CCG;The Practice-Sayeed;0,00;0,00;0,00;0,00;0,00
NHS LEICESTER CITY CCG;The Surgery @ Aylestone;1 201,00;1 550,00;602,00;204,00;3 557,00
NHS LEICESTER CITY CCG;The Willows Medical Centre;0,00;240,00;228,00;57,00;525,00
NHS LEICESTER CITY CCG;UHL Urgent Care Centre;9,00;2,00;0,00;19,00;30,00
NHS LEICESTER CITY CCG;Urgent Care Centre;63,00;13,00;84,00;18,00;178,00
NHS LEICESTER CITY CCG;Walnut St Med Ctr (Leicester Med Group);0,00;28,00;0,00;38,00;66,00
NHS LEICESTER CITY CCG;Westcotes GP Surgery (One);236,00;0,00;559,00;471,00;1 266,00
NHS LEICESTER CITY CCG;Westcotes GP Surgery (Two);0,00;0,00;11,00;0,00;11,00
NHS LEICESTER CITY CCG;Westcotes Health Centre;1 056,00;922,00;754,00;298,00;3 030,00
NHS LEICESTER CITY CCG;Westcotes Health Centre (Rl Hazeldine);25,00;360,00;1 478,00;0,00;1 863,00
